commitId,project,comment,label,ADDING_ATTRIBUTE_MODIFIABILITY,ADDING_CLASS_DERIVABILITY,ADDING_METHOD_OVERRIDABILITY,ADDITIONAL_CLASS,ADDITIONAL_FUNCTIONALITY,ADDITIONAL_OBJECT_STATE,ALTERNATIVE_PART_DELETE,ALTERNATIVE_PART_INSERT,ATTRIBUTE_RENAMING,ATTRIBUTE_TYPE_CHANGE,CLASS_RENAMING,COMMENT_DELETE,COMMENT_INSERT,COMMENT_MOVE,COMMENT_UPDATE,CONDITION_EXPRESSION_CHANGE,DECREASING_ACCESSIBILITY_CHANGE,DOC_DELETE,DOC_INSERT,DOC_UPDATE,INCREASING_ACCESSIBILITY_CHANGE,METHOD_RENAMING,PARAMETER_DELETE,PARAMETER_INSERT,PARAMETER_ORDERING_CHANGE,PARAMETER_RENAMING,PARAMETER_TYPE_CHANGE,PARENT_CLASS_CHANGE,PARENT_CLASS_DELETE,PARENT_CLASS_INSERT,PARENT_INTERFACE_CHANGE,PARENT_INTERFACE_DELETE,PARENT_INTERFACE_INSERT,REMOVED_CLASS,REMOVED_FUNCTIONALITY,REMOVED_OBJECT_STATE,REMOVING_ATTRIBUTE_MODIFIABILITY,REMOVING_CLASS_DERIVABILITY,REMOVING_METHOD_OVERRIDABILITY,RETURN_TYPE_CHANGE,RETURN_TYPE_DELETE,RETURN_TYPE_INSERT,STATEMENT_DELETE,STATEMENT_INSERT,STATEMENT_ORDERING_CHANGE,STATEMENT_PARENT_CHANGE,STATEMENT_UPDATE,UNCLASSIFIED_CHANGE,add,allow,bug,chang,error,fail,fix,implement,improv,issu,method,new,npe,refactor,remov,report,set,support,test,use,,,,,,,,,,
bc6ad67d673dfdebd216b021193f736dcf5a76f8,hbase,['hbase1386'  'npe'  'housekeepinggitsvnid'  'httpssvnapacheorgreposasfhadoophbasetrunk772703'  '13f7953547bb03109956ffa450edef68'],c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
bd5a2f972f8c896a896f291d644f4f31b0c2395e,hbase,['hbase7307'  'metareadertableexists'  'return'  'false'  'specified'  'table'  'regions'  'split'  'rajeshgitsvnid'  'httpssvnapacheorgreposasfhbasetrunk1419998'  '13f7953547bb03109956ffa450edef68'],c,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
c12028b5b932403ea2ce77a45ad699a013b8d488,hbase,['hbase2057'  'cluster'  'wont'  'stopgitsvnid'  'httpssvnapacheorgreposasfhadoophbasetrunk894111'  '13f7953547bb03109956ffa450edef68'],c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ca2f1678d75d9d42867f2124fa3e7dfcf1c367f7,hbase,['hbase2757'  'fix'  'flaky'  'testfromclientside'  'test'  'forcing'  'region'  'assignmentgitsvnid'  'httpssvnapacheorgreposasfhbasetrunk956716'  '13f7953547bb03109956ffa450edef68'],c,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,
ce2995c49d111b5749a88b4de2065a3a68551386,hbase,['hbase1136'  'hashfunction'  'inadvertently'  'destroys'  'randomness'  'revertinggitsvnid'  'httpssvnapacheorgreposasfhadoophbasetrunk735880'  '13f7953547bb03109956ffa450edef68'],c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ceb0d5e68bc6cbf8015be6d5dd785991fbc81455,hbase,['fix'  'spurious'  '400s'  'produced'  'testgitsvnid'  'httpssvnapacheorgreposasfhadoophbasetrunk790486'  '13f7953547bb03109956ffa450edef68'],c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,
ceddce542a8dea4d4a647e8c15598fe37393ebb3,hbase,['hbase3591'  'completebulkload'  'doesnt'  'honor'  'generic'  'optionsgitsvnid'  'httpssvnapacheorgreposasfhbasetrunk1076709'  '13f7953547bb03109956ffa450edef68'],c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
d104b26a38fc5379dd01a2a61d865c4dc871cb55,hbase,['hbase7715'  'fsutilswaitonsafemode'  'incorrectly'  'loop'  'standby'  'nn'  'ted'  'yugitsvnid'  'httpssvnapacheorgreposasfhbasetrunk1440600'  '13f7953547bb03109956ffa450edef68'],c,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
d380a628bfac05b158a059306edf68baa2b33abd,hbase,['hbase1537'  'intrarow'  'scanning'  'apply'  'limit'  'multiple'  'familiesgitsvnid'  'httpssvnapacheorgreposasfhbasetrunk951682'  '13f7953547bb03109956ffa450edef68'],a,0,0,0,0,0,5,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
d92252312c9c42b598d3e79fb805912e9e061e43,hbase,['hbase3082'  'icv'  'gets'  'first'  'look'  'memstore'  'reading'  'storefiles'  'prakash'  'via'  'jgraygitsvnid'  'httpssvnapacheorgreposasfhbasetrunk1026910'  '13f7953547bb03109956ffa450edef68'], first look in MemStore- before reading StoreFiles (Prakash via jgray)--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1026910 13f79535-47bb-0310-9956-ffa450edef68-,p,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
db217e6a153928cfab79b030ceb351b6fb543642,hbase,['hbase920'  'make'  'region'  'balancing'  'sloppiergitsvnid'  'httpssvnapacheorgreposasfhadoophbasetrunk704781'  '13f7953547bb03109956ffa450edef68'],p,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
e1ab934e5d80c32b63db7569f76b12375fe2a6f7,hbase,['hbase798'  'provide'  'client'  'api'  'explicitly'  'lock'  'unlock'  'rows'  'jonathan'  'gray'  'via'  'jim'  'kellermangitsvnid'  'httpssvnapacheorgreposasfhadoophbasetrunk685391'  '13f7953547bb03109956ffa450edef68'],a,0,0,0,1,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
e1bbd8cbc538aae9acc0eb24b1f0751d88f05365,hbase,['hbase1552'  'provide'  'version'  'running'  'cluster'  'via'  'getclusterstatusgitsvnid'  'httpssvnapacheorgreposasfhadoophbasetrunk786666'  '13f7953547bb03109956ffa450edef68'],a,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
e3665e19679795274e48a1d575ab08bc6e4d706c,hbase,['hbase1142'  'cleanup'  'thrift'  'server'  'remove'  'text'  'profuse'  'debug'  'messaginggitsvnid'  'httpssvnapacheorgreposasfhadoophbasetrunk736495'  '13f7953547bb03109956ffa450edef68'],p,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,
e477c143bca83b8ec8e10c65a0e8ef526e24482e,hbase,['hbase15354'  'use'  'criteria'  'clearing'  'meta'  'cache'  'operations'  'addendum'  'ashu'  'pachauri'],p,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,
e5ec49b123c4070355182f04397d8c8c347c9aff,hbase,['hbase10818'  'add'  'integration'  'test'  'bulkload'  'replicas'  'nick'  'dimiduk'  'devaraj'  'das'],p,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,20,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,
ebb08cddcf8511e6a62ffbf0fff675e9627cd376,hbase,['hbase1866'  'scanscan'  'copy'  'constructor'  'copy'  'value'  'cacheblocksgitsvnid'  'httpssvnapacheorgreposasfhadoophbasetrunk818656'  '13f7953547bb03109956ffa450edef68'],c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
ed8ba5dff378f6ebd3edca10994ca63976af541b,hbase,['hbase1773'  'fix'  'broken'  'tests'  'setwritebuffer'  'throws'  'ioegitsvnid'  'httpssvnapacheorgreposasfhadoophbasetrunk805236'  '13f7953547bb03109956ffa450edef68'],c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,
eef90a46040c6b4018b699dfc96cb4bc8bc4e82e,hbase,['hbase5927'  'ssh'  'disabletablehandler'  'happening'  'together'  'clear'  'znode'  'region'  'rit'  'map'  'rajeshgitsvnid'  'httpssvnapacheorgreposasfhbasetrunk1339913'  '13f7953547bb03109956ffa450edef68'],c,0,0,0,0,3,0,0,0,0,0,0,8,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
efa5448aa3dd8afae7d1c5f3eb8798befb247e41,hbase,['hbase3429'  'hbaseobjectwritable'  'support'  'arrays'  'writable'  'serializable'  'writablegitsvnid'  'httpssvnapacheorgreposasfhbasetrunk1056548'  '13f7953547bb03109956ffa450edef68'], not just Writable[]--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1056548 13f79535-47bb-0310-9956-ffa450edef68-,c,0,0,0,0,8,0,0,2,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,
f06af44932d31d1a787425f853f142c98d74f143,hbase,['hbase9095'  'assignmentmanagers'  'handleregion'  'respect'  'single'  'threaded'  'nature'  'processinggitsvnid'  'httpssvnapacheorgreposasfhbasetrunk1510799'  '13f7953547bb03109956ffa450edef68'],c,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,22,5,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
f0a32dff9b9cf53707758226f6598ab32cca6b06,hbase,['hbase11370'  'ssh'  'doesnt'  'need'  'scan'  'meta'  'using'  'zk'  'assignment'],p,0,0,0,0,3,0,0,1,0,0,0,1,2,0,2,4,0,0,0,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,9,17,5,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,
f400db0d9b2e1ea03aa26c811f0b8b8ec9cccc61,hbase,['hbase8737'  'replication'  'change'  'replication'  'rpc'  'use'  'cell'  'blocksgitsvnid'  'httpssvnapacheorgreposasfhbasetrunk1499118'  '13f7953547bb03109956ffa450edef68'],c,0,0,0,0,26,5,0,0,0,0,0,1,7,0,0,3,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,22,40,1,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,
a141ff2a7973b379f6b4d1aa9178f0750d6502fd,hbase,['hbase4460'  'support'  'running'  'embedded'  'thriftserver'  'within'  'regionserver'  'jgraygitsvnid'  'httpssvnapacheorgreposasfhbasetrunk1186586'  '13f7953547bb03109956ffa450edef68'],a,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
62c048660bd3d4062e56646ae7c17b9a2ef15614,hbase,['hbase10885'  'support'  'visibility'  'expressions'  'deletes'  'ram'],a,0,0,0,1,17,6,5,1,0,0,0,5,3,0,0,2,1,0,0,1,9,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,23,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
062042ba83651b8495bc0330023ae7c7c47a38d4,hbase,['hbase1722'  'add'  'support'  'exporting'  'hbase'  'metrics'  'via'  'jmxgitsvnid'  'httpssvnapacheorgreposasfhadoophbasetrunk813229'  '13f7953547bb03109956ffa450edef68'],a,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
0ab9ab9ce7eeaeb195740d36de05daa0fe3b003c,hbase,['hbase8921'  'thrift2'  'add'  'genericoptionsparser'  'thrift'  '2'  'servergitsvnid'  'httpssvnapacheorgreposasfhbasetrunk1501982'  '13f7953547bb03109956ffa450edef68'],a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
e3f99578304cb30f1b59c34a4193b9b700f3566a,hbase,['hbase12176'  'walcellcodec'  'encoders'  'support'  'nonkeyvalue'  'cells'  'anoop'  'sam'  'john'],a,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
78930691ca6b664a07a6995c60bb8238cf7edf96,hbase,['hbase9999'  'add'  'support'  'small'  'reverse'  'scangitsvnid'  'httpssvnapacheorgreposasfhbasetrunk1573949'  '13f7953547bb03109956ffa450edef68'],a,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
c9a360e36059aa46d7090e879762d44d54fa2782,hbase,['hbase7197'  'add'  'multi'  'get'  'remotehtable'  'elliott'  'clarkgitsvnid'  'httpssvnapacheorgreposasfhbasetrunk1422143'  '13f7953547bb03109956ffa450edef68'],a,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
6ed722529007866fd89f6d996b8be5f4129c27a5,hbase,['hbase3167'  'hbase'  'export'  'add'  'ability'  'export'  'specific'  'column'  'family'  'turn'  'block'  'cache'  'export'  'improve'  'usage'  'docgitsvnid'  'httpssvnapacheorgreposasfhbasetrunk1028546'  '13f7953547bb03109956ffa450edef68'],a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
2ed3dbbf674af24f8c8a694fad468377c705918a,elasticsearch,['test'  'deleting'  'percolate'  'type'  'differently'  'instead'  'checking'  'types'  'exist'  'api'  'register'  'documenttypelistener'  'notifies'  'percolate'  'queries'  'cleared'], register a DocumentTypeListener that- notifies when percolate queries have been cleared.--,p,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
48d33ec70a8ea6f872006e46d1c8e0cdd48a2c81,elasticsearch,['cluster'  'health'  'api'  'add'  'waitfornodes'  'accepts'  'n'  'n'  'n'  'n'  'n'  'closes'  '269']," ""<N"""," "">N"""," ""<=N"""," and "">=N"")", closes -269.--,a,0,0,0,0,5,2,0,4,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,34,9,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
267016758de3143e80244b266a8b27978b115320,elasticsearch,['improve'  'handling'  'memory'  'caching'  'file'  'system'  'force'  'compound'  'file'  'really'  'needed'  'extension'  'exists'  'within'  'compound'  'file'  'part'  'memory'  'cached'  'extensions'], only force compound file when really needed (when an extension that- exists within the compound file is part of the memory cached extensions)--,p,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
040fa2581a8a9b51fb154a5e5ae8aff6c8cd291d,elasticsearch,['added'  'geodistance'  'test'  'verifies'  'difference'  'behaviour'  'arc'  'plane'  'causing'  'elliptical'  'results'], causing elliptical results--,p,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
0ed50ca00c1d9abacff4f667afa3d366c9b04e01,elasticsearch,['nullpointerexception'  'invalid'  'faceted'  'query'  'closes'  '1136'],- closes -1136.--,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
fc8ae4d30dee9b255f7caa7da76a9793b1cc6c25,elasticsearch,['test'  'added'  'test'  'verifies'  'data'  'integrity'  'simulated'  'network'  'split'],p,0,0,0,0,4,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,
f372f7c109b550c6b20b8196713aa313ad6c249f,elasticsearch,['cut'  'stringscriptdatacomparator'  'use'  'bytesref'  'instead'  'stringscloses'  '2920'],c,0,0,0,0,2,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,
4a9c7d672ed83604123448501d73d18258243c6f,elasticsearch,['clean'  'code'],p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
a2507a8f1c4e9b3c8d727653aaed2c4beaefc13d,elasticsearch,['test'  'fix'  'simplify'  'logic'],c,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,
d36f376a8e13c69c3bd78b4d43f554b44b692ed1,elasticsearch,['fix'  'cluster'  'state'  'mapping'  'informaton'  'return'  'mapping'  'name'  'key'  'source'  'field'], return it- with the mapping name as key and source field--,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
b657bdfa1a9467848cc1844b5c732087e5eae1ca,elasticsearch,['optimize'  'aliases'  'processingcloses'  '2832'],p,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
c335b3a1762080f8cb5b2694985d93f17978474e,elasticsearch,['fix'  'ackclusterupdatesettingsittestclusterupdatesettingsacknowledgement'  'changes'  '14259closes'  '14278'],c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
20f43bf54c4cf1ccb37e69e06057ebc3cc9e1ae8,elasticsearch,['add'  'hassinglearraybackingstorage'  'allow'  'optimization'  'really'  'single'  'array'  'multi'  'dimensional'  'one'], and not when there is- a multi dimensional one--,p,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ebe1a4663d41adf670239bf2765b316a2e46f12d,elasticsearch,['test'  'renamed'  'variables'  'scriptservicetests'],p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,
d0441857cd6853975d83c612bbd2778b51007db8,elasticsearch,['fix'  'typo'  'hunspell'  'logging'],p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
cb0d7d4735665fa8ca1b59555a06354859c0045a,elasticsearch,['inital'  'support'  'zen'  'discovery'  'module'  'multicast'  'discovery'  'implemented'],a,0,0,0,3,7,3,8,3,0,1,0,10,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,54,30,5,20,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
b9feaa999969e0c81ce4a84e10db110c37a97535,elasticsearch,['simplify'  'testclustertestcluster'  'doesnt'  'use'  'reference'  'counting'  'anymore'  'andtestcluster'  'names'  'based'  'creation'  'time'  'prevent'  'confilcts'  'ifbuilds'  'hang'],p,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,12,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,
f520f8bfb97f8bbb9fa6205045facf1c12123cb3,elasticsearch,['tests'  'add'  'test'  'parsing'  'name'  'field'  'rangequeryparser'],p,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,
8aea3a2f7d179d0b7f935ec8247533787b0dc71d,elasticsearch,['test'  'fixed'  'testcluster'  'size'  'javadocs'],p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,
